clueFinal,Acc,row_id,Level,wordpair_id,target1,target2,words_in_patch_num_unique,patchsize,words_in_patch_glove,words_in_patch_swow,Similar Words (glove),Similar Words Size (glove),Dissimilar Words (glove),Dissimilar Words Size (glove),Overlap Similarity (glove),Similar Words (swow),Similar Words Size (swow),Dissimilar Words (swow),Dissimilar Words Size (swow),Overlap Similarity (swow)
direction,1,839,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
Illinois,0,889,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
Asian,0,919,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
distance,0,944,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
compass,0,967,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
direction,0,996,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
travel,0,1043,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
length,0,1074,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
coast,0,1104,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
distance,1,1134,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
direction,0,1164,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
sunrise,0,1194,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
direction,0,1240,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
longitude,0,1269,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
direction,0,1299,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
direction,0,1326,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
arrow,0,1356,Hard,east-short,east,short,"small,directions,west,Delaware,direction,drive,Tennessee,south,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",21,"west,south,north,long,wild west,along,extend,turn,stretch,latter,far,eastern,end,near,portion,continue,southern,side,next,another,northern","eastern,Asia,Orient,Asian,oriental,Hong Kong,Japan,Korea,Thailand,continent,Chinese,India,Vietnam,China,south,Japanese,New England,west,peninsula,northern,pacific","south,west",2,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,Asian,compass,length,coast,distance,arrow,coordinates",19,0.09523809523809523,"south,west,Asian",3,"small,directions,Delaware,direction,drive,Tennessee,directional,navigation,travel,measure,adjectives,Ohio,compass,length,coast,distance,arrow,coordinates",18,0.14285714285714285
